,Company,Model_name,Model_year,Kilometers,Owner,Transmission,Registration,State,Fuel_Type,Mileage,Fuel_capacity,Seating_capacity,City,Price
193,Honda,Jazz 1.2 S MT,2016,39580,1st Owner,MANUAL,MH-01,MH,Petrol,18.7,40,5,Pune,501799
194,Tata,Tiago XT 1.2 REVOTRON,2019,29750,1st Owner,MANUAL,MH-01,MH,Petrol,27.3,35,5,Pune,533799
195,Renault,TRIBER 1.0 RXZ,2021,11151,1st Owner,MANUAL,MH-14,MH,Petrol,20.0,40,7,Pune,658999
196,Hyundai,i10 SPORTZ 1.1 IRDE2,2014,45770,1st Owner,MANUAL,MH-12,MH,Petrol,19.8,35,5,Pune,384899
197,Honda,Brio 1.2 VX MT I VTEC,2014,53417,3rd Owner,MANUAL,MH-02,MH,Petrol,16.5,35,5,Pune,329599
198,Hyundai,Grand i10 ASTA 1.2 VTVT,2014,33290,2nd Owner,MANUAL,MH-02,MH,Petrol,17.0,43,5,Pune,463299
199,Maruti,Swift VXI AMT,2018,59396,2nd Owner,AUTOMATIC,MH-12,MH,Petrol,22.0,37,5,Pune,621599
200,Renault,Kwid RXL,2019,31295,1st Owner,MANUAL,MH-12,MH,Petrol,25.0,28,5,Pune,401199
201,Maruti,New  Wagon-R LXI CNG 1.0 L,2021,19921,1st Owner,MANUAL,MH-12,MH,Petrol + CNG,33.5,60,5,Pune,674549
202,Renault,Kwid RXT,2016,71078,1st Owner,MANUAL,MH-12,MH,Petrol,25.0,28,5,Pune,333899
203,Hyundai,Eon ERA PLUS,2015,22741,1st Owner,MANUAL,MH-02,MH,Petrol,21.1,32,5,Pune,302099
204,Kia,SELTOS HTK PLUS 1.5 DIESEL,2020,19291,1st Owner,MANUAL,MH-12,MH,Diesel,20.8,50,5,Pune,1385399
205,Toyota,Etios Liva GD,2013,92332,1st Owner,MANUAL,MH-12,MH,Diesel,23.6,45,5,Pune,432299
206,Volkswagen,Polo GT TSI 1.2 PETROL AT,2016,79086,2nd Owner,AUTOMATIC,MH-01,MH,Petrol,17.2,45,5,Pune,572499
207,Maruti,Alto K10 VXI,2012,50414,2nd Owner,MANUAL,MH-12,MH,Petrol,20.2,35,5,Pune,226599
208,Hyundai,Eon ERA PLUS,2016,21690,1st Owner,MANUAL,MH-12,MH,Petrol,21.1,32,5,Pune,290599
209,Maruti,Alto 800 LXI,2014,19732,2nd Owner,MANUAL,MH-12,MH,Petrol,22.7,35,5,Pune,282999
210,Hyundai,Xcent S 1.2,2015,14038,2nd Owner,MANUAL,MH-12,MH,Petrol,19.1,43,5,Pune,478499
211,Volkswagen,Polo HIGH LINE PLUS 1.0,2020,17595,1st Owner,MANUAL,MH-14,MH,Petrol,18.8,45,5,Pune,784519
212,Volkswagen,Vento HIGHLINE PETROL,2013,67090,1st Owner,MANUAL,MH-14,MH,Petrol,14.4,55,5,Pune,460699
213,Hyundai,i10 SPORTZ 1.2 AT,2009,49891,1st Owner,AUTOMATIC,MH-12,MH,Petrol,10.9,35,5,Pune,262299
214,Renault,Kwid RXL,2021,410,1st Owner,MANUAL,MH-12,MH,Petrol,25.0,28,5,Pune,421599
215,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2015,48692,1st Owner,MANUAL,WB-02,WB,Petrol,18.9,43,5,Kolkata,374699
216,Maruti,Alto 800 LXI,2019,32252,1st Owner,MANUAL,WB-26,WB,Petrol,24.7,35,5,Kolkata,352899
217,Tata,Tiago XT 1.2 REVOTRON,2020,10030,1st Owner,MANUAL,WB-06,WB,Petrol,27.3,35,5,Kolkata,523499
218,Ford,Ecosport 1.5 TITANIUM TI VCT,2018,38349,1st Owner,MANUAL,WB-02,WB,Petrol,17.0,52,5,Kolkata,736599
219,Ford,Ecosport 1.5 TITANIUM TI VCT,2016,70882,1st Owner,MANUAL,WB-02,WB,Petrol,15.9,52,5,Kolkata,471999
220,Hyundai,i20 MAGNA O 1.2,2013,69785,1st Owner,MANUAL,WB-26,WB,Petrol,18.2,45,5,Kolkata,278499
221,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,18462,1st Owner,MANUAL,WB-24,WB,Petrol,18.9,43,5,Kolkata,403899
222,Honda,City S MT PETROL,2011,40963,1st Owner,MANUAL,WB-20,WB,Petrol,16.8,42,5,Kolkata,276399
223,Maruti,Alto LXI,2020,26856,1st Owner,MANUAL,WB-24,WB,Petrol,24.7,35,5,Kolkata,369199
224,Maruti,Alto LXI,2020,32005,1st Owner,MANUAL,WB-12,WB,Petrol,24.7,35,5,Kolkata,329999
225,Maruti,Alto K10 VXI (O) AMT,2018,44199,1st Owner,AUTOMATIC,WB-02,WB,Petrol,24.1,35,5,Kolkata,383899
226,Maruti,Alto 800 LXI,2018,20926,1st Owner,MANUAL,WB-06,WB,Petrol,24.7,35,5,Kolkata,313899
227,Maruti,Alto 800 LXI,2018,20314,1st Owner,MANUAL,WB-06,WB,Petrol,24.7,35,5,Kolkata,336699
228,Maruti,Baleno ZETA 1.2 K12,2018,22772,1st Owner,MANUAL,WB-08,WB,Petrol,21.4,37,5,Kolkata,669599
229,Maruti,Alto VXI,2020,13046,2nd Owner,MANUAL,WB-18,WB,Petrol,22.0,35,5,Kolkata,385999
230,Maruti,Alto 800 VXI,2019,29001,2nd Owner,MANUAL,WB-26,WB,Petrol,24.7,35,5,Kolkata,365299
231,Maruti,Wagon R 1.0 VXI,2017,55486,2nd Owner,MANUAL,WB-20,WB,Petrol,20.5,35,5,Kolkata,430199
232,Hyundai,Xcent SX 1.2 OPT,2014,91259,1st Owner,MANUAL,WB-06,WB,Petrol,19.1,43,5,Kolkata,345899
233,Maruti,Baleno ZETA 1.2 K12,2018,28969,1st Owner,MANUAL,WB-02,WB,Petrol,21.4,37,5,Kolkata,644599
234,Maruti,Alto 800 LXI,2019,10225,2nd Owner,MANUAL,WB-10,WB,Petrol,24.7,35,5,Kolkata,347599
235,Hyundai,Xcent SX 1.2,2018,44174,1st Owner,MANUAL,WB-10,WB,Petrol,19.1,43,5,Kolkata,533299
236,Maruti,Alto LXI,2020,5557,1st Owner,MANUAL,WB-10,WB,Petrol,24.7,35,5,Kolkata,406199
237,Honda,WR-V 1.2 i-VTEC VX MT,2017,75368,1st Owner,MANUAL,WB-02,WB,Petrol,17.5,40,5,Kolkata,635999
238,Maruti,Dzire ZXI Plus,2020,15485,1st Owner,MANUAL,WB-26,WB,Petrol,21.2,37,5,Kolkata,769599
239,Maruti,Wagon R 1.0 VXI,2018,66528,1st Owner,MANUAL,WB-02,WB,Petrol,20.5,35,5,Kolkata,434199
240,Ford,Ecosport TITANIUM PLUS 1.5 TI VCT MT,2018,25345,1st Owner,MANUAL,WB-08,WB,Petrol,15.9,52,5,Kolkata,765599
241,Maruti,S PRESSO VXI,2020,53958,1st Owner,MANUAL,WB-08,WB,Petrol,21.7,27,5,Kolkata,446099
242,Maruti,Alto VXI,2021,7688,1st Owner,MANUAL,WB-16,WB,Petrol,22.1,35,5,Kolkata,400999
243,Maruti,S PRESSO VXI,2020,31651,1st Owner,MANUAL,WB-08,WB,Petrol,21.7,27,5,Kolkata,451699
244,Skoda,Rapid 1.0 AMBITION TSI AT,2021,13677,1st Owner,AUTOMATIC,WB-02,WB,Petrol,16.2,55,5,Kolkata,1105999
245,Maruti,Baleno DELTA 1.2 K12,2018,17286,1st Owner,MANUAL,WB-40,WB,Petrol,21.4,37,5,Kolkata,623999
246,Maruti,Ciaz 1.5 SIGMA SHVS,2018,18779,1st Owner,MANUAL,WB-02,WB,Petrol,17.4,40,5,Kolkata,668399
247,Maruti,Wagon R 1.0 VXI,2018,42247,2nd Owner,MANUAL,WB-24,WB,Petrol,20.5,35,5,Kolkata,417399
248,Mg,HECTOR SHARP DCT PETROL,2019,23953,1st Owner,AUTOMATIC,WB-10,WB,Petrol,14.0,60,5,Kolkata,1491599
249,Honda,City VX CVT PETROL,2017,44987,2nd Owner,AUTOMATIC,WB-08,WB,Petrol,18.0,40,5,Kolkata,748399
250,Maruti,Baleno ZETA 1.2 K12,2021,13127,2nd Owner,MANUAL,WB-18,WB,Petrol,21.4,37,5,Kolkata,722399
251,Maruti,Baleno DELTA 1.2 K12,2018,33269,2nd Owner,MANUAL,WB-02,WB,Petrol,21.4,37,5,Kolkata,603399
252,Maruti,IGNIS DELTA 1.2 K12,2018,12104,1st Owner,MANUAL,WB-02,WB,Petrol,20.9,32,5,Kolkata,482199
253,Maruti,S PRESSO VXI PLUS,2020,9323,2nd Owner,MANUAL,WB-24,WB,Petrol,21.7,27,5,Kolkata,459599
254,Maruti,Ciaz ALPHA 1.5 MT VTVT SHVS,2020,5768,1st Owner,MANUAL,WB-26,WB,Petrol,18.6,48,5,Kolkata,945899
255,Maruti,Baleno DELTA 1.2 K12,2019,46309,1st Owner,MANUAL,WB-02,WB,Petrol,21.4,37,5,Kolkata,612199
256,Maruti,Swift Dzire VDI,2013,83859,1st Owner,MANUAL,WB-02,WB,Diesel,23.4,42,5,Kolkata,368799
257,Hyundai,GRAND I10 NIOS SPORTZ PETROL,2019,10820,1st Owner,MANUAL,WB-12,WB,Petrol,21.0,37,5,Kolkata,650899
258,Jeep,Compass LIMITED (O) 2.0,2018,47631,2nd Owner,MANUAL,WB-26,WB,Diesel,17.1,60,5,Kolkata,1196599
259,Renault,TRIBER 1.0 RXL PETROL,2019,29883,2nd Owner,MANUAL,WB-24,WB,Petrol,19.0,40,7,Kolkata,577599
260,Hyundai,GRAND I10 NIOS SPORTZ PETROL,2019,12697,1st Owner,MANUAL,WB-16,WB,Petrol,21.0,37,5,Kolkata,599999
261,Maruti,Wagon R 1.0 VXI,2014,31575,1st Owner,MANUAL,WB-02,WB,Petrol,20.5,35,5,Kolkata,346099
262,Maruti,Wagon R 1.0 VXI,2014,17691,1st Owner,MANUAL,WB-20,WB,Petrol,20.5,35,5,Kolkata,351099
263,Maruti,Wagon R 1.0 VXI,2015,63582,1st Owner,MANUAL,WB-08,WB,Petrol,20.5,35,5,Kolkata,328199
264,Maruti,Wagon R 1.0 VXI,2013,42697,1st Owner,MANUAL,WB-02,WB,Petrol,15.0,35,5,Kolkata,305699
265,Hyundai,Elite i20 SPORTZ 1.2,2014,62281,1st Owner,MANUAL,WB-06,WB,Petrol,18.6,45,5,Kolkata,406599
266,Maruti,Wagon R 1.0 VXI,2018,27575,1st Owner,MANUAL,WB-18,WB,Petrol,20.5,35,5,Kolkata,436099
267,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2014,60608,1st Owner,MANUAL,WB-02,WB,Petrol,18.9,43,5,Kolkata,373399
268,Maruti,Wagon R 1.0 VXI,2018,19021,1st Owner,MANUAL,WB-02,WB,Petrol,20.5,35,5,Kolkata,442199
269,Maruti,Dzire VXI AMT,2018,60212,1st Owner,AUTOMATIC,WB-14,WB,Petrol,21.2,37,5,Kolkata,568599
270,Hyundai,VENUE 1.0 TURBO GDI SX+ AT,2019,17838,1st Owner,AUTOMATIC,WB-08,WB,Petrol,18.2,45,5,Kolkata,1020199
271,Honda,Civic ZX CVT PETROL,2019,9904,1st Owner,AUTOMATIC,WB-02,WB,Petrol,16.5,47,5,Kolkata,1610199
272,Hyundai,i20 Active 1.2 S,2016,50214,2nd Owner,MANUAL,WB-02,WB,Petrol,17.2,45,5,Kolkata,536799
273,Maruti,S PRESSO VXI,2021,3862,1st Owner,MANUAL,TR-01,TR,Petrol,21.7,27,5,Kolkata,462899
274,Volkswagen,Ameo COMFORTLINE 1.0,2019,27021,1st Owner,MANUAL,WB-06,WB,Petrol,19.4,45,5,Kolkata,441499
275,Maruti,Dzire VXI,2019,25144,1st Owner,MANUAL,WB-02,WB,Petrol,21.2,37,5,Kolkata,588199
276,Hyundai,VENUE 1.0 TURBO GDI SX+ AT,2019,15763,1st Owner,AUTOMATIC,WB-20,WB,Petrol,18.2,45,5,Kolkata,1053099
277,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2019,33016,1st Owner,MANUAL,WB-06,WB,Petrol,19.8,43,5,Kolkata,498099
278,Mahindra,TUV300 T 10 MT Dual Tone,2018,76226,1st Owner,MANUAL,WB-10,WB,Diesel,18.5,60,7,Kolkata,707999
279,Hyundai,Elite i20 ASTA 1.2,2018,22621,1st Owner,MANUAL,WB-08,WB,Petrol,19.8,40,5,Kolkata,621699
280,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,2014,55010,2nd Owner,MANUAL,WB-08,WB,Petrol,18.9,43,5,Kolkata,348099
281,Maruti,Wagon R 1.0 VXI,2014,31315,2nd Owner,MANUAL,WB-08,WB,Petrol,20.5,35,5,Kolkata,351499
282,Maruti,Wagon R 1.0 VXI,2016,32694,2nd Owner,MANUAL,WB-02,WB,Petrol,20.5,35,5,Kolkata,382899
283,Hyundai,i20 SPORTZ 1.2 VTVT,2014,53121,2nd Owner,MANUAL,WB-06,WB,Petrol,18.6,45,5,Kolkata,374199
284,Ford,Ecosport 1.5 TITANIUM TI VCT,2018,7659,1st Owner,MANUAL,WB-20,WB,Petrol,17.0,52,5,Kolkata,724899
285,Ford,Ecosport 1.0 ECOBOOST TITANIUM,2014,75658,1st Owner,MANUAL,WB-20,WB,Petrol,18.9,52,5,Kolkata,551099
286,Maruti,Dzire VXI,2018,27563,1st Owner,MANUAL,WB-02,WB,Petrol,21.2,37,5,Kolkata,605299
287,Maruti,Wagon R 1.0 VXI,2014,33292,2nd Owner,MANUAL,WB-08,WB,Petrol,20.5,35,5,Kolkata,349499
288,Hyundai,i20 SPORTZ 1.2 VTVT,2014,52015,1st Owner,MANUAL,WB-20,WB,Petrol,18.6,45,5,Kolkata,368699
289,Maruti,Wagon R 1.0 VXI,2017,13595,2nd Owner,MANUAL,WB-02,WB,Petrol,20.5,35,5,Kolkata,431899
290,Honda,City V MT PETROL,2019,45064,1st Owner,MANUAL,WB-06,WB,Petrol,18.0,40,5,Kolkata,875599
291,Hyundai,Verna 1.6 SX VTVT,2018,57604,1st Owner,MANUAL,WB-08,WB,Petrol,17.4,45,5,Kolkata,744999
292,Honda,WR-V 1.2 i-VTEC VX MT,2019,28228,1st Owner,MANUAL,WB-24,WB,Petrol,17.5,40,5,Kolkata,780099
293,Hyundai,Elite i20 ASTA 1.4 CRDI,2018,91106,1st Owner,MANUAL,WB-24,WB,Diesel,22.5,40,5,Kolkata,605199
294,Hyundai,Elite i20 ASTA 1.2,2015,53890,1st Owner,MANUAL,WB-02,WB,Petrol,18.6,45,5,Kolkata,487299
295,Ford,Ecosport 1.5 TITANIUM TI VCT,2018,54544,1st Owner,MANUAL,WB-06,WB,Petrol,17.0,52,5,Kolkata,663699
296,Maruti,Alto 800 LXI,2018,44592,1st Owner,MANUAL,WB-24,WB,Petrol,24.7,35,5,Kolkata,296199
297,Hyundai,i20 Active 1.2 S,2016,59356,2nd Owner,MANUAL,WB-24,WB,Petrol,17.2,45,5,Kolkata,484299
298,Honda,Jazz 1.2 ZX MT,2021,5745,1st Owner,MANUAL,WB-02,WB,Petrol,16.6,40,5,Kolkata,931399
299,Honda,WR-V 1.2 i-VTEC VX MT,2019,21730,1st Owner,MANUAL,WB-02,WB,Petrol,17.5,40,5,Kolkata,756099
300,Maruti,Baleno DELTA 1.2 K12,2020,14834,1st Owner,MANUAL,WB-06,WB,Petrol,21.4,37,5,Kolkata,627499
301,Maruti,Baleno ZETA 1.2 K12,2016,56814,1st Owner,MANUAL,WB-02,WB,Petrol,21.4,37,5,Kolkata,510099
302,Maruti,Swift VXI,2012,85873,1st Owner,MANUAL,WB-06,WB,Petrol,12.0,43,5,Kolkata,321499
303,Maruti,Swift VXI,2015,76175,1st Owner,MANUAL,WB-24,WB,Petrol,20.4,42,5,Kolkata,398299
304,Maruti,Wagon R 1.0 VXI,2018,33632,2nd Owner,MANUAL,WB-02,WB,Petrol,20.5,35,5,Kolkata,399299
305,Hyundai,VENUE 1.0 TURBO GDI SX+ AT,2019,14381,1st Owner,AUTOMATIC,WB-02,WB,Petrol,18.2,45,5,Kolkata,1041199
306,Honda,WR-V 1.2 i-VTEC VX MT,2019,27429,1st Owner,MANUAL,WB-06,WB,Petrol,17.5,40,5,Kolkata,774799
307,Hyundai,Creta 1.6 SX PLUS VTVT,2016,27312,1st Owner,MANUAL,WB-26,WB,Petrol,15.3,60,5,Kolkata,820899
308,Hyundai,Elite i20 ASTA 1.2,2015,40796,1st Owner,MANUAL,WB-02,WB,Petrol,18.6,45,5,Kolkata,485799
309,Hyundai,Creta 1.6 SX VTVT,2018,29130,1st Owner,MANUAL,WB-02,WB,Petrol,15.3,55,5,Kolkata,947599
310,Ford,Ecosport 1.5TITANIUM TDCI,2013,59685,2nd Owner,MANUAL,WB-02,WB,Diesel,22.7,52,5,Kolkata,450699
311,Maruti,Alto 800 LXI,2018,10579,1st Owner,MANUAL,WB-18,WB,Petrol,24.7,35,5,Kolkata,320699
312,Hyundai,Verna 1.6 SX (O) CRDI MT,2019,42775,1st Owner,MANUAL,WB-08,WB,Diesel,24.8,45,5,Kolkata,958999
313,Hyundai,GRAND I10 NIOS SPORTZ PETROL,2019,2021,1st Owner,MANUAL,WB-06,WB,Petrol,21.0,37,5,Kolkata,650899
314,Hyundai,GRAND I10 NIOS SPORTZ PETROL,2020,2818,1st Owner,MANUAL,WB-08,WB,Petrol,21.0,37,5,Kolkata,650899
315,Ford,Ecosport 1.5 TREND TDCI,2014,74464,1st Owner,MANUAL,WB-02,WB,Diesel,22.7,52,5,Kolkata,439499
316,Maruti,Swift VXI,2013,65033,1st Owner,MANUAL,WB-22,WB,Petrol,18.6,42,5,Kolkata,347799
317,Honda,City V MT PETROL,2019,20355,1st Owner,MANUAL,WB-02,WB,Petrol,18.0,40,5,Kolkata,876699
318,Hyundai,Elite i20 Magna Executive 1.2,2018,24062,1st Owner,MANUAL,WB-06,WB,Petrol,19.8,40,5,Kolkata,553099
319,Honda,City SV CVT PETROL,2014,57030,1st Owner,AUTOMATIC,WB-02,WB,Petrol,18.0,40,5,Kolkata,506799
320,Ford,Ecosport 1.5 TDCI TITANIUM PLUS,2017,69342,1st Owner,MANUAL,WB-26,WB,Diesel,23.0,52,5,Kolkata,650099
321,Maruti,Baleno DELTA 1.2 K12,2019,27132,1st Owner,MANUAL,WB-08,WB,Petrol,21.4,37,5,Kolkata,589899
322,Maruti,Swift VXI,2014,29796,2nd Owner,MANUAL,WB-16,WB,Petrol,20.4,42,5,Kolkata,369299
323,Honda,Jazz 1.2 SV MT,2018,34640,1st Owner,MANUAL,WB-06,WB,Petrol,18.7,40,5,Kolkata,570699
324,Maruti,Swift LXI,2019,61909,1st Owner,MANUAL,WB-06,WB,Petrol,22.0,37,5,Kolkata,487999
325,Ford,Ecosport 1.5 TITANIUM PLUS TI VCT AT,2020,15344,1st Owner,AUTOMATIC,WB-08,WB,Petrol,14.8,52,5,Kolkata,956849
326,Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,2019,25600,1st Owner,MANUAL,WB-08,WB,Petrol,18.9,43,5,Kolkata,502999
327,Maruti,Dzire VXI,2019,8099,1st Owner,MANUAL,WB-16,WB,Petrol,21.2,37,5,Kolkata,650699
328,Maruti,Wagon R 1.0 VXI,2018,15548,1st Owner,MANUAL,WB-10,WB,Petrol,20.5,35,5,Kolkata,418099
329,Maruti,Swift VDI,2017,82858,1st Owner,MANUAL,WB-02,WB,Diesel,25.2,42,5,Kolkata,436299
330,Hyundai,Grand i10 MAGNA 1.2 VTVT,2018,52987,1st Owner,MANUAL,WB-02,WB,Petrol,19.8,43,5,Kolkata,432699
331,Hyundai,NEW SANTRO SPORTZ 1.1,2019,20629,2nd Owner,MANUAL,WB-42,WB,Petrol,20.3,35,5,Kolkata,443299
332,Maruti,Swift VXI,2015,57450,1st Owner,MANUAL,WB-02,WB,Petrol,20.4,42,5,Kolkata,397099
333,Maruti,Alto 800 VXI,2015,46994,2nd Owner,MANUAL,WB-02,WB,Petrol,22.7,35,5,Kolkata,254799
334,Hyundai,Creta 1.6 SX AT CRDI,2018,56907,1st Owner,AUTOMATIC,WB-08,WB,Diesel,17.0,55,5,Kolkata,1115699
335,Maruti,Swift Dzire VXI,2014,76703,1st Owner,MANUAL,WB-02,WB,Petrol,19.1,42,5,Kolkata,419799
336,Maruti,Baleno ZETA 1.2 K12,2019,67875,1st Owner,MANUAL,WB-24,WB,Petrol,21.4,37,5,Kolkata,573399
337,Hyundai,Eon MAGNA PLUS,2018,33404,1st Owner,MANUAL,WB-02,WB,Petrol,21.1,32,5,Kolkata,304299
338,Maruti,Swift Dzire VXI,2014,47493,1st Owner,MANUAL,WB-08,WB,Petrol,19.1,42,5,Kolkata,399599
339,Honda,Amaze 1.2 VXMT I VTEC,2014,30992,2nd Owner,MANUAL,WB-08,WB,Petrol,18.0,35,5,Kolkata,386599
340,Ford,Ecosport 1.0 ECOBOOST TITANIUM,2014,38203,1st Owner,MANUAL,WB-02,WB,Petrol,18.9,52,5,Kolkata,485899
341,Maruti,Swift VXI,2013,70063,1st Owner,MANUAL,WB-40,WB,Petrol,18.6,42,5,Kolkata,348699
342,Ford,Ecosport 1.5 TITANIUMTDCI OPT,2015,52613,2nd Owner,MANUAL,WB-02,WB,Diesel,22.7,52,5,Kolkata,529799
343,Maruti,Alto 800 LXI,2013,45643,1st Owner,MANUAL,WB-02,WB,Petrol,22.7,35,5,Kolkata,224999
344,Toyota,Corolla Altis VL AT,2018,34316,2nd Owner,AUTOMATIC,WB-06,WB,Petrol,16.7,55,5,Kolkata,1456199
345,Maruti,Wagon R 1.0 VXI,2016,28518,2nd Owner,MANUAL,WB-02,WB,Petrol,20.5,35,5,Kolkata,364899
346,Maruti,Swift VXI AMT,2018,25410,1st Owner,AUTOMATIC,WB-02,WB,Petrol,22.0,37,5,Kolkata,577199
347,Renault,Kwid RXT,2020,13648,1st Owner,MANUAL,WB-06,WB,Petrol,23.0,28,5,Kolkata,433199
348,Maruti,Vitara Brezza ZDI+ DUAL TONE AMT,2019,37427,1st Owner,AUTOMATIC,WB-24,WB,Diesel,15.1,70,7,Kolkata,927599
349,Hyundai,Verna FLUIDIC 1.6 VTVT S,2016,23847,1st Owner,MANUAL,WB-02,WB,Petrol,17.0,43,5,Kolkata,524499
350,Datsun,Go T,2014,28064,2nd Owner,MANUAL,WB-02,WB,Petrol,20.1,35,5,Kolkata,225399
351,Maruti,Ciaz ALPHA 1.5 MT VTVT SHVS,2021,4301,1st Owner,MANUAL,WB-02,WB,Petrol,18.6,48,5,Kolkata,889999
352,Hyundai,NEW SANTRO ASTA 1.1 MT,2019,42119,1st Owner,MANUAL,WB-30,WB,Petrol,20.3,35,5,Kolkata,438199
353,Hyundai,Grand i10 ASTA 1.2 VTVT,2018,22492,1st Owner,MANUAL,WB-02,WB,Petrol,18.9,43,5,Kolkata,524099
354,Hyundai,Creta 1.6 SX (O) VTVT,2019,48064,2nd Owner,MANUAL,WB-50,WB,Petrol,15.3,55,5,Kolkata,1108499
355,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2019,27407,1st Owner,MANUAL,WB-42,WB,Petrol,19.8,43,5,Kolkata,490399
356,Hyundai,Xcent SX 1.2,2019,11159,2nd Owner,MANUAL,WB-02,WB,Petrol,19.1,43,5,Kolkata,491799
357,Maruti,Swift Dzire VXI,2014,21391,2nd Owner,MANUAL,WB-02,WB,Petrol,19.1,42,5,Kolkata,429099
358,Maruti,Alto 800 LXI,2014,35823,3rd Owner,MANUAL,WB-16,WB,Petrol,22.7,35,5,Kolkata,228099
359,Honda,City SV MT PETROL,2019,13434,2nd Owner,MANUAL,WB-02,WB,Petrol,17.4,40,5,Kolkata,744199
360,Maruti,Alto 800 VXI,2014,27046,1st Owner,MANUAL,MH-34,MH,Petrol,22.7,35,5,Kolkata,250799
361,Hyundai,i20 ASTA 1.4 CRDI,2014,63497,2nd Owner,MANUAL,WB-08,WB,Diesel,22.5,45,5,Kolkata,349599
362,Hyundai,Verna FLUIDIC 1.6 SX VTVT,2016,62031,1st Owner,MANUAL,WB-08,WB,Petrol,17.4,43,5,Kolkata,515399
363,Maruti,Dzire ZXI Plus,2018,55779,1st Owner,MANUAL,WB-08,WB,Petrol,21.2,37,5,Kolkata,561299
364,Maruti,Ciaz VXI PLUS,2015,47403,2nd Owner,MANUAL,WB-02,WB,Petrol,20.7,43,5,Kolkata,446298
365,Maruti,Wagon R 1.0 VXI,2013,73462,1st Owner,MANUAL,WB-02,WB,Petrol,15.0,35,5,Kolkata,288499
366,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,2016,57569,2nd Owner,MANUAL,WB-20,WB,Diesel,24.3,48,5,Kolkata,631999
367,Maruti,Dzire VXI,2020,17572,1st Owner,MANUAL,WB-08,WB,Petrol,21.2,37,5,Kolkata,620099
368,Maruti,Celerio X ZXI OPT AMT,2018,28198,1st Owner,AUTOMATIC,WB-24,WB,Petrol,23.1,35,5,Kolkata,420399
369,Maruti,Wagon R 1.0 LXI,2016,33278,1st Owner,MANUAL,WB-20,WB,Petrol,20.5,35,5,Kolkata,331799
370,Maruti,Swift VXI,2015,37307,1st Owner,MANUAL,WB-24,WB,Petrol,20.4,42,5,Kolkata,398299
371,Hyundai,Eon ERA PLUS,2014,52959,1st Owner,MANUAL,WB-26,WB,Petrol,21.1,32,5,Kolkata,241599
372,Hyundai,Xcent S 1.2,2016,84512,2nd Owner,MANUAL,WB-02,WB,Petrol,19.1,43,5,Kolkata,351399
373,Mahindra,Scorpio S11,2021,26772,2nd Owner,MANUAL,WB-38,WB,Diesel,15.0,60,7,Kolkata,1643299
374,Honda,City SV CVT PETROL,2015,51900,2nd Owner,AUTOMATIC,WB-12,WB,Petrol,18.0,40,5,Kolkata,510799
375,Maruti,S PRESSO VXI,2021,7082,1st Owner,MANUAL,WB-12,WB,Petrol,21.7,27,5,Kolkata,455099
376,Maruti,Alto VXI,2021,2275,1st Owner,MANUAL,WB-24,WB,Petrol,22.1,35,5,Kolkata,396099
377,Hyundai,NEW SANTRO 1.1 MAGNA MT,2020,4270,1st Owner,MANUAL,WB-26,WB,Petrol,20.3,35,5,Kolkata,458499
378,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,2016,33053,1st Owner,MANUAL,WB-02,WB,Petrol,18.9,43,5,Kolkata,385599
379,Renault,Kwid 1.0 RXT Opt,2020,11999,1st Owner,MANUAL,WB-12,WB,Petrol,23.0,28,5,Kolkata,412999
380,Maruti,Wagon R 1.0 VXI AMT,2018,16204,3rd Owner,AUTOMATIC,WB-18,WB,Petrol,20.5,35,5,Kolkata,385499
381,Maruti,Alto 800 LXI,2014,34031,1st Owner,MANUAL,WB-26,WB,Petrol,22.7,35,5,Kolkata,242799
382,Maruti,Wagon R 1.0 VXI,2018,23019,1st Owner,MANUAL,WB-08,WB,Petrol,20.5,35,5,Kolkata,395199
383,Maruti,Wagon R 1.0 VXI,2011,43844,2nd Owner,MANUAL,WB-24,WB,Petrol,15.0,35,5,Kolkata,240399
384,Hyundai,Elite i20 Magna Executive 1.2,2017,19857,1st Owner,MANUAL,WB-12,WB,Petrol,18.6,45,5,Kolkata,516199
385,Renault,TRIBER 1.0 RXL PETROL,2019,3897,1st Owner,MANUAL,WB-20,WB,Petrol,19.0,40,7,Kolkata,569499
386,Renault,Kwid 1.0 CLIMBER OPT,2022,1087,1st Owner,MANUAL,WB-10,WB,Petrol,23.0,28,5,Kolkata,519099
387,Maruti,Swift VXI,2012,19042,1st Owner,MANUAL,WB-20,WB,Petrol,12.0,43,5,Kolkata,346999
388,Hyundai,Verna 1.4 VTVT E,2018,31681,1st Owner,MANUAL,WB-02,WB,Petrol,19.1,45,5,Kolkata,677249
